name = who
year = 2011
yname = hgt
sex = male
distribution = LMS
citation = WHO
publication = http://www.who.int and supplement by Gerko Vink for WFA 10-19
[data]
x	L	M	S
2.2122	1	89.2533	0.03595
2.2149	1	89.2799	0.03596
2.2177	1	89.3066	0.03597
2.2204	1	89.3332	0.03598
2.2231	1	89.3598	0.03599
2.2259	1	89.3864	0.036
2.2286	1	89.413	0.03601
2.2313	1	89.4395	0.03602
2.2341	1	89.466	0.03603
2.2368	1	89.4925	0.03604
2.2396	1	89.519	0.03605
2.2423	1	89.5455	0.03607
2.245	1	89.5719	0.03608
2.2478	1	89.5983	0.03609
2.2505	1	89.6247	0.0361
2.2533	1	89.651	0.03611
2.256	1	89.6774	0.03612
2.2587	1	89.7037	0.03613
2.2615	1	89.73	0.03614
2.2642	1	89.7563	0.03615
2.2669	1	89.7825	0.03616
2.2697	1	89.8087	0.03617
2.2724	1	89.8349	0.03618
2.2752	1	89.8611	0.0362
2.2779	1	89.8873	0.03621
2.2806	1	89.9134	0.03622
2.2834	1	89.9395	0.03623
2.2861	1	89.9656	0.03624
2.2888	1	89.9917	0.03625
2.2916	1	90.0177	0.03626
2.2943	1	90.0437	0.03627
2.2971	1	90.0697	0.03628
2.2998	1	90.0957	0.03629
2.3025	1	90.1216	0.0363
2.3053	1	90.1476	0.03631
2.308	1	90.1735	0.03632
2.3107	1	90.1994	0.03633
2.3135	1	90.2252	0.03634
2.3162	1	90.251	0.03636
2.319	1	90.2769	0.03637
2.3217	1	90.3026	0.03638
2.3244	1	90.3284	0.03639
2.3272	1	90.3541	0.0364
2.3299	1	90.3799	0.03641
2.3326	1	90.4056	0.03642
2.3354	1	90.4312	0.03643
2.3381	1	90.4569	0.03644
2.3409	1	90.4825	0.03645
2.3436	1	90.5081	0.03646
2.3463	1	90.5337	0.03647
2.3491	1	90.5592	0.03648
2.3518	1	90.5848	0.03649
2.3546	1	90.6103	0.0365
2.3573	1	90.6358	0.03651
2.36	1	90.6612	0.03652
2.3628	1	90.6867	0.03653
2.3655	1	90.7121	0.03654
2.3682	1	90.7375	0.03655
2.371	1	90.7628	0.03656
2.3737	1	90.7882	0.03657
2.3765	1	90.8135	0.03659
2.3792	1	90.8388	0.0366
2.3819	1	90.8641	0.03661
2.3847	1	90.8893	0.03662
2.3874	1	90.9146	0.03663
2.3901	1	90.9398	0.03664
2.3929	1	90.965	0.03665
2.3956	1	90.9901	0.03666
2.3984	1	91.0153	0.03667
2.4011	1	91.0404	0.03668
2.4038	1	91.0655	0.03669
2.4066	1	91.0905	0.0367
2.4093	1	91.1156	0.03671
2.412	1	91.1406	0.03672
2.4148	1	91.1656	0.03673
2.4175	1	91.1906	0.03674
2.4203	1	91.2155	0.03675
2.423	1	91.2405	0.03676
2.4257	1	91.2654	0.03677
2.4285	1	91.2903	0.03678
2.4312	1	91.3151	0.03679
2.4339	1	91.34	0.0368
2.4367	1	91.3648	0.03681
2.4394	1	91.3896	0.03682
2.4422	1	91.4144	0.03683
2.4449	1	91.4391	0.03684
2.4476	1	91.4639	0.03685
2.4504	1	91.4886	0.03686
2.4531	1	91.5133	0.03687
2.4559	1	91.5379	0.03688
2.4586	1	91.5626	0.03689
2.4613	1	91.5872	0.0369
2.4641	1	91.6118	0.03691
2.4668	1	91.6364	0.03692
2.4695	1	91.6609	0.03693
2.4723	1	91.6855	0.03694
2.475	1	91.71	0.03695
2.4778	1	91.7345	0.03696
2.4805	1	91.759	0.03697
2.4832	1	91.7834	0.03698
2.486	1	91.8078	0.03699
2.4887	1	91.8323	0.037
2.4914	1	91.8566	0.03701
2.4942	1	91.881	0.03702
2.4969	1	91.9053	0.03703
2.4997	1	91.9297	0.03704
2.5024	1	91.954	0.03705
2.5051	1	91.9783	0.03706
2.5079	1	92.0025	0.03707
2.5106	1	92.0268	0.03708
2.5133	1	92.051	0.03709
2.5161	1	92.0752	0.0371
2.5188	1	92.0993	0.03711
2.5216	1	92.1235	0.03711
2.5243	1	92.1476	0.03712
2.527	1	92.1717	0.03713
2.5298	1	92.1958	0.03714
2.5325	1	92.2199	0.03715
2.5352	1	92.244	0.03716
2.538	1	92.268	0.03717
2.5407	1	92.292	0.03718
2.5435	1	92.316	0.03719
2.5462	1	92.34	0.0372
2.5489	1	92.3639	0.03721
2.5517	1	92.3879	0.03722
2.5544	1	92.4118	0.03723
2.5572	1	92.4357	0.03724
2.5599	1	92.4595	0.03725
2.5626	1	92.4834	0.03726
2.5654	1	92.5072	0.03727
2.5681	1	92.531	0.03728
2.5708	1	92.5548	0.03729
2.5736	1	92.5786	0.0373
2.5763	1	92.6023	0.0373
2.5791	1	92.6261	0.03731
2.5818	1	92.6498	0.03732
2.5845	1	92.6735	0.03733
2.5873	1	92.6971	0.03734
2.59	1	92.7208	0.03735
2.5927	1	92.7444	0.03736
2.5955	1	92.768	0.03737
2.5982	1	92.7916	0.03738
2.601	1	92.8152	0.03739
2.6037	1	92.8388	0.0374
2.6064	1	92.8623	0.03741
2.6092	1	92.8858	0.03742
2.6119	1	92.9093	0.03743
2.6146	1	92.9328	0.03743
2.6174	1	92.9562	0.03744
2.6201	1	92.9797	0.03745
2.6229	1	93.0031	0.03746
2.6256	1	93.0265	0.03747
2.6283	1	93.0499	0.03748
2.6311	1	93.0732	0.03749
2.6338	1	93.0966	0.0375
2.6366	1	93.1199	0.03751
2.6393	1	93.1432	0.03752
2.642	1	93.1665	0.03753
2.6448	1	93.1898	0.03753
2.6475	1	93.213	0.03754
2.6502	1	93.2363	0.03755
2.653	1	93.2595	0.03756
2.6557	1	93.2827	0.03757
2.6585	1	93.3059	0.03758
2.6612	1	93.329	0.03759
2.6639	1	93.3522	0.0376
2.6667	1	93.3753	0.03761
2.6694	1	93.3984	0.03762
2.6721	1	93.4215	0.03762
2.6749	1	93.4446	0.03763
2.6776	1	93.4676	0.03764
2.6804	1	93.4906	0.03765
2.6831	1	93.5137	0.03766
2.6858	1	93.5367	0.03767
2.6886	1	93.5596	0.03768
2.6913	1	93.5826	0.03769
2.694	1	93.6056	0.03769
2.6968	1	93.6285	0.0377
2.6995	1	93.6514	0.03771
2.7023	1	93.6743	0.03772
2.705	1	93.6972	0.03773
2.7077	1	93.7201	0.03774
2.7105	1	93.7429	0.03775
2.7132	1	93.7658	0.03776
2.7159	1	93.7886	0.03776
2.7187	1	93.8114	0.03777
2.7214	1	93.8342	0.03778
2.7242	1	93.8569	0.03779
2.7269	1	93.8797	0.0378
2.7296	1	93.9024	0.03781
2.7324	1	93.9252	0.03782
2.7351	1	93.9479	0.03782
2.7379	1	93.9706	0.03783
2.7406	1	93.9932	0.03784
2.7433	1	94.0159	0.03785
2.7461	1	94.0385	0.03786
2.7488	1	94.0612	0.03787
2.7515	1	94.0838	0.03788
2.7543	1	94.1064	0.03788
2.757	1	94.129	0.03789
2.7598	1	94.1516	0.0379
2.7625	1	94.1741	0.03791
2.7652	1	94.1967	0.03792
2.768	1	94.2192	0.03793
2.7707	1	94.2417	0.03793
2.7734	1	94.2642	0.03794
2.7762	1	94.2867	0.03795
2.7789	1	94.3092	0.03796
2.7817	1	94.3317	0.03797
2.7844	1	94.3541	0.03798
2.7871	1	94.3765	0.03798
2.7899	1	94.399	0.03799
2.7926	1	94.4214	0.038
2.7953	1	94.4438	0.03801
2.7981	1	94.4662	0.03802
2.8008	1	94.4885	0.03802
2.8036	1	94.5109	0.03803
2.8063	1	94.5332	0.03804
2.809	1	94.5556	0.03805
2.8118	1	94.5779	0.03806
2.8145	1	94.6002	0.03807
2.8172	1	94.6225	0.03807
2.82	1	94.6447	0.03808
2.8227	1	94.667	0.03809
2.8255	1	94.6893	0.0381
2.8282	1	94.7115	0.03811
2.8309	1	94.7337	0.03811
2.8337	1	94.7559	0.03812
2.8364	1	94.7782	0.03813
2.8392	1	94.8003	0.03814
2.8419	1	94.8225	0.03815
2.8446	1	94.8447	0.03815
2.8474	1	94.8668	0.03816
2.8501	1	94.889	0.03817
2.8528	1	94.9111	0.03818
2.8556	1	94.9332	0.03819
2.8583	1	94.9553	0.03819
2.8611	1	94.9774	0.0382
2.8638	1	94.9995	0.03821
2.8665	1	95.0216	0.03822
2.8693	1	95.0436	0.03822
2.872	1	95.0657	0.03823
2.8747	1	95.0877	0.03824
2.8775	1	95.1097	0.03825
2.8802	1	95.1317	0.03826
2.883	1	95.1537	0.03826
2.8857	1	95.1757	0.03827
2.8884	1	95.1977	0.03828
2.8912	1	95.2197	0.03829
2.8939	1	95.2416	0.03829
2.8966	1	95.2636	0.0383
2.8994	1	95.2855	0.03831
2.9021	1	95.3074	0.03832
2.9049	1	95.3293	0.03833
2.9076	1	95.3512	0.03833
2.9103	1	95.3731	0.03834
2.9131	1	95.3949	0.03835
2.9158	1	95.4168	0.03836
2.9185	1	95.4386	0.03836
2.9213	1	95.4605	0.03837
2.924	1	95.4823	0.03838
2.9268	1	95.5041	0.03839
2.9295	1	95.5259	0.03839
2.9322	1	95.5477	0.0384
2.935	1	95.5695	0.03841
2.9377	1	95.5913	0.03842
2.9405	1	95.613	0.03842
2.9432	1	95.6348	0.03843
2.9459	1	95.6565	0.03844
2.9487	1	95.6782	0.03845
2.9514	1	95.6999	0.03845
2.9541	1	95.7216	0.03846
2.9569	1	95.7433	0.03847
2.9596	1	95.765	0.03848
2.9624	1	95.7867	0.03848
2.9651	1	95.8083	0.03849
2.9678	1	95.83	0.0385
2.9706	1	95.8516	0.0385
2.9733	1	95.8732	0.03851
2.976	1	95.8948	0.03852
2.9788	1	95.9165	0.03853
2.9815	1	95.938	0.03853
2.9843	1	95.9596	0.03854
2.987	1	95.9812	0.03855
2.9897	1	96.0028	0.03856
2.9925	1	96.0243	0.03856
2.9952	1	96.0459	0.03857
2.9979	1	96.0674	0.03858
3.0007	1	96.0889	0.03858
3.0034	1	96.1104	0.03859
3.0062	1	96.1319	0.0386
3.0089	1	96.1534	0.03861
3.0116	1	96.1749	0.03861
3.0144	1	96.1964	0.03862
3.0171	1	96.2178	0.03863
3.0198	1	96.2393	0.03863
3.0226	1	96.2607	0.03864
3.0253	1	96.2821	0.03865
3.0281	1	96.3035	0.03866
3.0308	1	96.325	0.03866
3.0335	1	96.3464	0.03867
3.0363	1	96.3677	0.03868
3.039	1	96.3891	0.03868
3.0418	1	96.4105	0.03869
3.0445	1	96.4318	0.0387
3.0472	1	96.4532	0.0387
3.05	1	96.4745	0.03871
3.0527	1	96.4958	0.03872
3.0554	1	96.5172	0.03873
3.0582	1	96.5385	0.03873
3.0609	1	96.5598	0.03874
3.0637	1	96.581	0.03875
3.0664	1	96.6023	0.03875
3.0691	1	96.6236	0.03876
3.0719	1	96.6448	0.03877
3.0746000000000002	1	96.6661	0.03877
3.0773	1	96.6873	0.03878
3.0801	1	96.7085	0.03879
3.0828	1	96.7298	0.03879
3.0856	1	96.751	0.0388
3.0883	1	96.7722	0.03881
3.091	1	96.7933	0.03881
3.0938	1	96.8145	0.03882
3.0965	1	96.8357	0.03883
3.0992	1	96.8568	0.03883
3.102	1	96.878	0.03884
3.1047	1	96.8991	0.03885
3.1075	1	96.9203	0.03885
3.1102	1	96.9414	0.03886
3.1129	1	96.9625	0.03887
3.1157	1	96.9836	0.03887
3.1184	1	97.0047	0.03888
3.1211	1	97.0258	0.03889
3.1239	1	97.0468	0.03889
3.1266	1	97.0679	0.0389
3.1294	1	97.0889	0.03891
3.1321	1	97.11	0.03891
3.1348	1	97.131	0.03892
3.1376	1	97.1521	0.03893
3.1403	1	97.1731	0.03893
3.1431	1	97.1941	0.03894
3.1458	1	97.2151	0.03895
3.1485	1	97.2361	0.03895
3.1513	1	97.257	0.03896
3.154	1	97.278	0.03897
3.1567	1	97.299	0.03897
3.1595	1	97.3199	0.03898
3.1622	1	97.3409	0.03899
3.165	1	97.3618	0.03899
3.1677	1	97.3827	0.039
3.1704	1	97.4036	0.03901
3.1732	1	97.4245	0.03901
3.1759	1	97.4454	0.03902
3.1786	1	97.4663	0.03902
3.1814	1	97.4872	0.03903
3.1841	1	97.5081	0.03904
3.1869	1	97.5289	0.03904
3.1896	1	97.5498	0.03905
3.1923	1	97.5706	0.03906
3.1951	1	97.5914	0.03906
3.1978	1	97.6123	0.03907
3.2005	1	97.6331	0.03908
3.2033	1	97.6539	0.03908
3.206	1	97.6747	0.03909
3.2088	1	97.6954	0.03909
3.2115	1	97.7162	0.0391
3.2142	1	97.737	0.03911
3.217	1	97.7577	0.03911
3.2197	1	97.7785	0.03912
3.2225	1	97.7992	0.03913
3.2252	1	97.8199	0.03913
3.2279	1	97.8406	0.03914
3.2307	1	97.8614	0.03914
3.2334	1	97.8821	0.03915
3.2361	1	97.9027	0.03916
3.2389	1	97.9234	0.03916
3.2416	1	97.9441	0.03917
3.2444	1	97.9647	0.03917
3.2471	1	97.9854	0.03918
3.2498	1	98.006	0.03919
3.2526	1	98.0267	0.03919
3.2553	1	98.0473	0.0392
3.258	1	98.0679	0.0392
3.2608	1	98.0885	0.03921
3.2635	1	98.1091	0.03922
3.2663	1	98.1297	0.03922
3.269	1	98.1503	0.03923
3.2717	1	98.1708	0.03924
3.2745	1	98.1914	0.03924
3.2772	1	98.2119	0.03925
3.2799	1	98.2325	0.03925
3.2827	1	98.253	0.03926
3.2854	1	98.2735	0.03927
3.2882	1	98.294	0.03927
3.2909	1	98.3145	0.03928
3.2936	1	98.335	0.03928
3.2964	1	98.3555	0.03929
3.2991	1	98.3759	0.03929
3.3018	1	98.3964	0.0393
3.3046	1	98.4169	0.03931
3.3073	1	98.4373	0.03931
3.3101	1	98.4577	0.03932
3.3128	1	98.4782	0.03932
3.3155	1	98.4986	0.03933
3.3183	1	98.519	0.03934
3.321	1	98.5394	0.03934
3.3238	1	98.5598	0.03935
3.3265	1	98.5801	0.03935
3.3292	1	98.6005	0.03936
3.332	1	98.6209	0.03937
3.3347	1	98.6412	0.03937
3.3374	1	98.6615	0.03938
3.3402	1	98.6819	0.03938
3.3429	1	98.7022	0.03939
3.3457	1	98.7225	0.03939
3.3484	1	98.7428	0.0394
3.3511	1	98.7631	0.03941
3.3539	1	98.7834	0.03941
3.3566	1	98.8036	0.03942
3.3593	1	98.8239	0.03942
3.3621	1	98.8442	0.03943
3.3648	1	98.8644	0.03943
3.3676	1	98.8846	0.03944
3.3703	1	98.9049	0.03945
3.373	1	98.9251	0.03945
3.3758	1	98.9453	0.03946
3.3785	1	98.9655	0.03946
3.3812	1	98.9857	0.03947
3.384	1	99.0058	0.03947
3.3867	1	99.026	0.03948
3.3895	1	99.0461	0.03949
3.3922	1	99.0663	0.03949
3.3949	1	99.0864	0.0395
3.3977	1	99.1065	0.0395
3.4004	1	99.1267	0.03951
3.4031	1	99.1468	0.03951
3.4059	1	99.1669	0.03952
3.4086	1	99.1869	0.03952
3.4114	1	99.207	0.03953
3.4141	1	99.2271	0.03954
3.4168	1	99.2471	0.03954
3.4196	1	99.2672	0.03955
3.4223	1	99.2872	0.03955
3.4251	1	99.3072	0.03956
3.4278	1	99.3272	0.03956
3.4305	1	99.3472	0.03957
3.4333	1	99.3672	0.03957
3.436	1	99.387200000000007	0.03958
3.4387	1	99.4072	0.03958
3.4415	1	99.4272	0.03959
3.4442	1	99.4471	0.0396
3.447	1	99.4671	0.0396
3.4497	1	99.487	0.03961
3.4524	1	99.5069	0.03961
3.4552	1	99.5268	0.03962
3.4579	1	99.5467	0.03962
3.4606	1	99.5666	0.03963
3.4634	1	99.5865	0.03963
3.4661	1	99.6064	0.03964
3.4689	1	99.6262	0.03964
3.4716	1	99.6461	0.03965
3.4743	1	99.666	0.03966
3.4771	1	99.6858	0.03966
3.4798	1	99.7056	0.03967
3.4825	1	99.7254	0.03967
3.4853	1	99.7452	0.03968
3.488	1	99.765	0.03968
3.4908	1	99.7848	0.03969
3.4935	1	99.8046	0.03969
3.4962	1	99.8244	0.0397
3.499	1	99.8441	0.0397
3.5017	1	99.8639	0.03971
3.5044	1	99.8836	0.03971
3.5072	1	99.9034	0.03972
3.5099	1	99.9231	0.03972
3.5127	1	99.9428	0.03973
3.5154	1	99.9625	0.03973
3.5181	1	99.9822	0.03974
3.5209	1	100.0019	0.03975
3.5236	1	100.0216	0.03975
3.5264	1	100.0412	0.03976
3.5291	1	100.0609	0.03976
3.5318	1	100.0805	0.03977
3.5346	1	100.1002	0.03977
3.5373	1	100.1198	0.03978
3.54	1	100.1394	0.03978
3.5428	1	100.1591	0.03979
3.5455	1	100.1787	0.03979
3.5483	1	100.1983	0.0398
3.551	1	100.2178	0.0398
3.5537	1	100.2374	0.03981
3.5565	1	100.257	0.03981
3.5592	1	100.2765	0.03982
3.5619	1	100.2961	0.03982
3.5647	1	100.3156	0.03983
3.5674	1	100.3352	0.03983
3.5702	1	100.3547	0.03984
3.5729	1	100.3742	0.03984
3.5756	1	100.3937	0.03985
3.5784	1	100.4132	0.03985
3.5811	1	100.4327	0.03986
3.5838	1	100.4522	0.03986
3.5866	1	100.4717	0.03987
3.5893	1	100.4911	0.03987
3.5921	1	100.5106	0.03988
3.5948	1	100.53	0.03988
3.5975	1	100.5495	0.03989
3.6003	1	100.5689	0.0399
3.603	1	100.5883	0.0399
3.6057	1	100.6077	0.03991
3.6085	1	100.6271	0.03991
3.6112	1	100.6465	0.03992
3.614	1	100.6659	0.03992
3.6167	1	100.6853	0.03993
3.6194	1	100.7046	0.03993
3.6222	1	100.724	0.03994
3.6249	1	100.7434	0.03994
3.6277	1	100.7627	0.03995
3.6304	1	100.782	0.03995
3.6331	1	100.8013	0.03996
3.6359	1	100.8207	0.03996
3.6386	1	100.84	0.03997
3.6413	1	100.8593	0.03997
3.6441	1	100.8786	0.03998
3.6468	1	100.8978	0.03998
3.6496	1	100.9171	0.03999
3.6523	1	100.9364	0.03999
3.655	1	100.9556	0.04
3.6578	1	100.9749	0.04
3.6605	1	100.9941	0.04001
3.6632	1	101.0134	0.04001
3.666	1	101.0326	0.04002
3.6687	1	101.0518	0.04002
3.6715	1	101.071	0.04003
3.6742	1	101.0902	0.04003
3.6769	1	101.1094	0.04004
3.6797	1	101.1286	0.04004
3.6824	1	101.1477	0.04004
3.6851	1	101.1669	0.04005
3.6879	1	101.1861	0.04005
3.6906	1	101.2052	0.04006
3.6934	1	101.2244	0.04006
3.6961	1	101.2435	0.04007
3.6988	1	101.2626	0.04007
3.7016	1	101.2817	0.04008
3.7043	1	101.3008	0.04008
3.707	1	101.32	0.04009
3.7098	1	101.339	0.04009
3.7125	1	101.3581	0.0401
3.7153	1	101.3772	0.0401
3.718	1	101.3963	0.04011
3.7207	1	101.4153	0.04011
3.7235	1	101.4344	0.04012
3.7262	1	101.4535	0.04012
3.729	1	101.4725	0.04013
3.7317	1	101.4915	0.04013
3.7344	1	101.5106	0.04014
3.7372	1	101.5296	0.04014
3.7399	1	101.5486	0.04015
3.7426	1	101.5676	0.04015
3.7454	1	101.5866	0.04016
3.7481	1	101.6056	0.04016
3.7509	1	101.6246	0.04017
3.7536	1	101.6435	0.04017
3.7563	1	101.6625	0.04018
3.7591	1	101.6815	0.04018
3.7618	1	101.7004	0.04019
3.7645	1	101.7194	0.04019
3.7673	1	101.7383	0.0402
3.77	1	101.7572	0.0402
3.7728	1	101.7762	0.0402
3.7755	1	101.7951	0.04021
3.7782	1	101.814	0.04021
3.781	1	101.8329	0.04022
3.7837	1	101.8518	0.04022
3.7864	1	101.8707	0.04023
3.7892	1	101.8896	0.04023
3.7919	1	101.9085	0.04024
3.7947	1	101.9274	0.04024
3.7974	1	101.9462	0.04025
3.8001	1	101.9651	0.04025
3.8029	1	101.9839	0.04026
3.8056	1	102.0028	0.04026
3.8084	1	102.0216	0.04027
3.8111	1	102.0405	0.04027
3.8138	1	102.0593	0.04028
3.8166	1	102.0781	0.04028
3.8193	1	102.097	0.04029
3.822	1	102.1158	0.04029
3.8248	1	102.1346	0.0403
3.8275	1	102.1534	0.0403
3.8303	1	102.1722	0.0403
3.833	1	102.191	0.04031
3.8357	1	102.2097	0.04031
3.8385	1	102.2285	0.04032
3.8412	1	102.2473	0.04032
3.8439	1	102.2661	0.04033
3.8467	1	102.2848	0.04033
3.8494	1	102.3036	0.04034
3.8522	1	102.3223	0.04034
3.8549	1	102.3411	0.04035
3.8576	1	102.3598	0.04035
3.8604	1	102.3785	0.04036
3.8631	1	102.3972	0.04036
3.8658	1	102.416	0.04037
3.8686	1	102.4347	0.04037
3.8713	1	102.4534	0.04037
3.8741	1	102.4721	0.04038
3.8768	1	102.4908	0.04038
3.8795	1	102.5095	0.04039
3.8823	1	102.5282	0.04039
3.885	1	102.5469	0.0404
3.8877	1	102.5655	0.0404
3.8905	1	102.5842	0.04041
3.8932	1	102.6029	0.04041
3.896	1	102.6215	0.04042
3.8987	1	102.6402	0.04042
3.9014	1	102.6588	0.04043
3.9042	1	102.6775	0.04043
3.9069	1	102.6961	0.04044
3.9097	1	102.7148	0.04044
3.9124	1	102.7334	0.04044
3.9151	1	102.752	0.04045
3.9179	1	102.7706	0.04045
3.9206	1	102.7893	0.04046
3.9233	1	102.8079	0.04046
3.9261	1	102.8265	0.04047
3.9288	1	102.8451	0.04047
3.9316	1	102.8637	0.04048
3.9343	1	102.8823	0.04048
3.937	1	102.9009	0.04049
3.9398	1	102.9195	0.04049
3.9425	1	102.938	0.0405
3.9452	1	102.9566	0.0405
3.948	1	102.9752	0.0405
3.9507	1	102.9938	0.04051
3.9535	1	103.0123	0.04051
3.9562	1	103.0309	0.04052
3.9589	1	103.0494	0.04052
3.9617	1	103.068	0.04053
3.9644	1	103.0865	0.04053
3.9671	1	103.1051	0.04054
3.9699	1	103.1236	0.04054
3.9726	1	103.1421	0.04055
3.9754	1	103.1607	0.04055
3.9781	1	103.1792	0.04055
3.9808	1	103.1977	0.04056
3.9836	1	103.2162	0.04056
3.9863	1	103.2348	0.04057
3.989	1	103.2533	0.04057
3.9918	1	103.2718	0.04058
3.9945	1	103.2903	0.04058
3.9973	1	103.3088	0.04059
4	1	103.3273	0.04059
4.0027	1	103.3458	0.0406
4.0055	1	103.3643	0.0406
4.0082	1	103.3827	0.0406
4.011	1	103.4012	0.04061
4.0137	1	103.4197	0.04061
4.0164	1	103.4382	0.04062
4.0192	1	103.4566	0.04062
4.0219	1	103.4751	0.04063
4.0246	1	103.4936	0.04063
4.0274	1	103.512	0.04064
4.0301	1	103.5305	0.04064
4.0329	1	103.5489	0.04065
4.0356	1	103.5674	0.04065
4.0383	1	103.5858	0.04065
4.0411	1	103.6043	0.04066
4.0438	1	103.6227	0.04066
4.0465	1	103.6412	0.04067
4.0493	1	103.6596	0.04067
4.052	1	103.678	0.04068
4.0548	1	103.6965	0.04068
4.0575	1	103.7149	0.04069
4.0602	1	103.7333	0.04069
4.063	1	103.7517	0.04069
4.0657	1	103.7701	0.0407
4.0684	1	103.7885	0.0407
4.0712	1	103.807	0.04071
4.0739	1	103.8254	0.04071
4.0767	1	103.8438	0.04072
4.0794	1	103.8622	0.04072
4.0821	1	103.8806	0.04073
4.0849	1	103.899	0.04073
4.0876	1	103.9174	0.04073
4.0903	1	103.9357	0.04074
4.0931	1	103.9541	0.04074
4.0958	1	103.9725	0.04075
4.0986	1	103.9909	0.04075
4.1013	1	104.0093	0.04076
4.104	1	104.0277	0.04076
4.1068	1	104.046	0.04077
4.1095	1	104.0644	0.04077
4.1123	1	104.0828	0.04078
4.115	1	104.1011	0.04078
4.1177	1	104.1195	0.04078
4.1205	1	104.1379	0.04079
4.1232	1	104.1562	0.04079
4.1259	1	104.1746	0.0408
4.1287	1	104.1929	0.0408
4.1314	1	104.2113	0.04081
4.1342	1	104.2296	0.04081
4.1369	1	104.248	0.04082
4.1396	1	104.2663	0.04082
4.1424	1	104.2847	0.04082
4.1451	1	104.303	0.04083
4.1478	1	104.3213	0.04083
4.1506	1	104.3397	0.04084
4.1533	1	104.358	0.04084
4.1561	1	104.3763	0.04085
4.1588	1	104.3947	0.04085
4.1615	1	104.413	0.04086
4.1643	1	104.4313	0.04086
4.167	1	104.4496	0.04086
4.1697	1	104.4679	0.04087
4.1725	1	104.4863	0.04087
4.1752	1	104.5046	0.04088
4.178	1	104.5229	0.04088
4.1807	1	104.5412	0.04089
4.1834	1	104.5595	0.04089
4.1862	1	104.5778	0.04089
4.1889	1	104.5961	0.0409
4.1916	1	104.6144	0.0409
4.1944	1	104.6327	0.04091
4.1971	1	104.651	0.04091
4.1999	1	104.6693	0.04092
4.2026	1	104.6876	0.04092
4.2053	1	104.7059	0.04093
4.2081	1	104.7242	0.04093
4.2108	1	104.7425	0.04093
4.2136	1	104.7608	0.04094
4.2163	1	104.7791	0.04094
4.219	1	104.7974	0.04095
4.2218	1	104.8157	0.04095
4.2245	1	104.8339	0.04096
4.2272	1	104.8522	0.04096
4.23	1	104.8705	0.04097
4.2327	1	104.8888	0.04097
4.2355	1	104.9071	0.04097
4.2382	1	104.9253	0.04098
4.2409	1	104.9436	0.04098
4.2437	1	104.9619	0.04099
4.2464	1	104.9802	0.04099
4.2491	1	104.9984	0.041
4.2519	1	105.0167	0.041
4.2546	1	105.035	0.041
4.2574	1	105.0532	0.04101
4.2601	1	105.0715	0.04101
4.2628	1	105.0898	0.04102
4.2656	1	105.108	0.04102
4.2683	1	105.1263	0.04103
4.271	1	105.1445	0.04103
4.2738	1	105.1628	0.04104
4.2765	1	105.1811	0.04104
4.2793	1	105.1993	0.04104
4.282	1	105.2176	0.04105
4.2847	1	105.2358	0.04105
4.2875	1	105.2541	0.04106
4.2902	1	105.2723	0.04106
4.293	1	105.2906	0.04107
4.2957	1	105.3088	0.04107
4.2984	1	105.3271	0.04107
4.3012	1	105.3453	0.04108
4.3039	1	105.3635	0.04108
4.3066	1	105.3818	0.04109
4.3094	1	105.4	0.04109
4.3121	1	105.4183	0.0411
4.3149	1	105.4365	0.0411
4.3176	1	105.4547	0.04111
4.3203	1	105.473	0.04111
4.3231	1	105.4912	0.04111
4.3258	1	105.5094	0.04112
4.3285	1	105.5277	0.04112
4.3313	1	105.5459	0.04113
4.334	1	105.5641	0.04113
4.3368	1	105.5824	0.04114
4.3395	1	105.6006	0.04114
4.3422	1	105.6188	0.04114
4.345	1	105.637	0.04115
4.3477	1	105.6553	0.04115
4.3504	1	105.6735	0.04116
4.3532	1	105.6917	0.04116
4.3559	1	105.7099	0.04117
4.3587	1	105.7281	0.04117
4.3614	1	105.7463	0.04117
4.3641	1	105.7646	0.04118
4.3669	1	105.7828	0.04118
4.3696	1	105.801	0.04119
4.3723	1	105.8192	0.04119
4.3751	1	105.8374	0.0412
4.3778	1	105.8556	0.0412
4.3806	1	105.8738	0.0412
4.3833	1	105.892	0.04121
4.386	1	105.9102	0.04121
4.3888	1	105.9284	0.04122
4.3915	1	105.9466	0.04122
4.3943	1	105.9648	0.04123
4.397	1	105.983	0.04123
4.3997	1	106.0012	0.04123
4.4025	1	106.0194	0.04124
4.4052	1	106.0376	0.04124
4.4079	1	106.0558	0.04125
4.4107	1	106.074	0.04125
4.4134	1	106.0922	0.04126
4.4162	1	106.1104	0.04126
4.4189	1	106.1286	0.04127
4.4216	1	106.1467	0.04127
4.4244	1	106.1649	0.04127
4.4271	1	106.1831	0.04128
4.4298	1	106.2013	0.04128
4.4326	1	106.2195	0.04129
4.4353	1	106.2377	0.04129
4.4381	1	106.2558	0.0413
4.4408	1	106.274	0.0413
4.4435	1	106.2922	0.0413
4.4463	1	106.3104	0.04131
4.449	1	106.3285	0.04131
4.4517	1	106.3467	0.04132
4.4545	1	106.3649	0.04132
4.4572	1	106.3831	0.04132
4.46	1	106.4012	0.04133
4.4627	1	106.4194	0.04133
4.4654	1	106.4376	0.04134
4.4682	1	106.4557	0.04134
4.4709	1	106.4739	0.04135
4.4736	1	106.4921	0.04135
4.4764	1	106.5102	0.04135
