name = who
year = 2007
yname = hdc
sex = female
distribution = LMS
citation = WHO
publication = WHO Multicentre Growth Reference Study Group (2007). WHO Child Growth Standards: Head circumference-for-age, arm circumference-for-age, triceps skinfold-for-age and subscapular skinfold-for-age: Methods and development. Geneva: World Health Organization; pp 217. (web site: http://www.who.int/childgrowth/publications/en/ )
[data]
x	L	M	S
3.2827	1	48.7782	0.02902
3.2854	1	48.7806	0.02902
3.2882	1	48.7831	0.02901
3.2909	1	48.7855	0.02901
3.2936	1	48.7879	0.02901
3.2964	1	48.7903	0.02901
3.2991	1	48.7928	0.02901
3.3018	1	48.7952	0.02901
3.3046	1	48.7976	0.02901
3.3073	1	48.8	0.02901
3.3101	1	48.8024	0.02901
3.3128	1	48.8048	0.02901
3.3155	1	48.8072	0.029
3.3183	1	48.8096	0.029
3.321	1	48.812	0.029
3.3238	1	48.8144	0.029
3.3265	1	48.8168	0.029
3.3292	1	48.8192	0.029
3.332	1	48.8216	0.029
3.3347	1	48.824	0.029
3.3374	1	48.8264	0.029
3.3402	1	48.8288	0.029
3.3429	1	48.8311	0.02899
3.3457	1	48.8335	0.02899
3.3484	1	48.8359	0.02899
3.3511	1	48.8382	0.02899
3.3539	1	48.8406	0.02899
3.3566	1	48.843	0.02899
3.3593	1	48.8453	0.02899
3.3621	1	48.8477	0.02899
3.3648	1	48.85	0.02899
3.3676	1	48.8524	0.02899
3.3703	1	48.8547	0.02899
3.373	1	48.8571	0.02898
3.3758	1	48.8594	0.02898
3.3785	1	48.8618	0.02898
3.3812	1	48.8641	0.02898
3.384	1	48.8664	0.02898
3.3867	1	48.8688	0.02898
3.3895	1	48.8711	0.02898
3.3922	1	48.8734	0.02898
3.3949	1	48.8757	0.02898
3.3977	1	48.8781	0.02898
3.4004	1	48.8804	0.02897
3.4031	1	48.8827	0.02897
3.4059	1	48.885	0.02897
3.4086	1	48.8873	0.02897
3.4114	1	48.8896	0.02897
3.4141	1	48.8919	0.02897
3.4168	1	48.8942	0.02897
3.4196	1	48.8965	0.02897
3.4223	1	48.8988	0.02897
3.4251	1	48.9011	0.02897
3.4278	1	48.9034	0.02897
3.4305	1	48.9057	0.02896
3.4333	1	48.908	0.02896
3.436	1	48.9103	0.02896
3.4387	1	48.9126	0.02896
3.4415	1	48.9148	0.02896
3.4442	1	48.9171	0.02896
3.447	1	48.9194	0.02896
3.4497	1	48.9217	0.02896
3.4524	1	48.9239	0.02896
3.4552	1	48.9262	0.02896
3.4579	1	48.9284	0.02895
3.4606	1	48.9307	0.02895
3.4634	1	48.933	0.02895
3.4661	1	48.9352	0.02895
3.4689	1	48.9375	0.02895
3.4716	1	48.9397	0.02895
3.4743	1	48.942	0.02895
3.4771	1	48.9442	0.02895
3.4798	1	48.9465	0.02895
3.4825	1	48.9487	0.02895
3.4853	1	48.9509	0.02895
3.488	1	48.9532	0.02894
3.4908	1	48.9554	0.02894
3.4935	1	48.9576	0.02894
3.4962	1	48.9598	0.02894
3.499	1	48.9621	0.02894
3.5017	1	48.9643	0.02894
3.5044	1	48.9665	0.02894
3.5072	1	48.9687	0.02894
3.5099	1	48.9709	0.02894
3.5127	1	48.9732	0.02894
3.5154	1	48.9754	0.02893
3.5181	1	48.9776	0.02893
3.5209	1	48.9798	0.02893
3.5236	1	48.982	0.02893
3.5264	1	48.9842	0.02893
3.5291	1	48.9864	0.02893
3.5318	1	48.9886	0.02893
3.5346	1	48.9908	0.02893
3.5373	1	48.9929	0.02893
3.54	1	48.9951	0.02893
3.5428	1	48.9973	0.02893
3.5455	1	48.9995	0.02892
3.5483	1	49.0017	0.02892
3.551	1	49.0039	0.02892
3.5537	1	49.006	0.02892
3.5565	1	49.0082	0.02892
3.5592	1	49.0104	0.02892
3.5619	1	49.0125	0.02892
3.5647	1	49.0147	0.02892
3.5674	1	49.0169	0.02892
3.5702	1	49.019	0.02892
3.5729	1	49.0212	0.02892
3.5756	1	49.0233	0.02891
3.5784	1	49.0255	0.02891
3.5811	1	49.0276	0.02891
3.5838	1	49.0298	0.02891
3.5866	1	49.0319	0.02891
3.5893	1	49.0341	0.02891
3.5921	1	49.0362	0.02891
3.5948	1	49.0384	0.02891
3.5975	1	49.0405	0.02891
3.6003	1	49.0426	0.02891
3.603	1	49.0448	0.02891
3.6057	1	49.0469	0.0289
3.6085	1	49.049	0.0289
3.6112	1	49.0511	0.0289
3.614	1	49.0533	0.0289
3.6167	1	49.0554	0.0289
3.6194	1	49.0575	0.0289
3.6222	1	49.0596	0.0289
3.6249	1	49.0617	0.0289
3.6277	1	49.0638	0.0289
3.6304	1	49.066	0.0289
3.6331	1	49.0681	0.0289
3.6359	1	49.0702	0.02889
3.6386	1	49.0723	0.02889
3.6413	1	49.0744	0.02889
3.6441	1	49.0765	0.02889
3.6468	1	49.0786	0.02889
3.6496	1	49.0807	0.02889
3.6523	1	49.0828	0.02889
3.655	1	49.0848	0.02889
3.6578	1	49.0869	0.02889
3.6605	1	49.089	0.02889
3.6632	1	49.0911	0.02889
3.666	1	49.0932	0.02888
3.6687	1	49.0953	0.02888
3.6715	1	49.0973	0.02888
3.6742	1	49.0994	0.02888
3.6769	1	49.1015	0.02888
3.6797	1	49.1035	0.02888
3.6824	1	49.1056	0.02888
3.6851	1	49.1077	0.02888
3.6879	1	49.1097	0.02888
3.6906	1	49.1118	0.02888
3.6934	1	49.1139	0.02888
3.6961	1	49.1159	0.02887
3.6988	1	49.118	0.02887
3.7016	1	49.12	0.02887
3.7043	1	49.1221	0.02887
3.707	1	49.1241	0.02887
3.7098	1	49.1262	0.02887
3.7125	1	49.1282	0.02887
3.7153	1	49.1303	0.02887
3.718	1	49.1323	0.02887
3.7207	1	49.1343	0.02887
3.7235	1	49.1364	0.02887
3.7262	1	49.1384	0.02886
3.729	1	49.1404	0.02886
3.7317	1	49.1425	0.02886
3.7344	1	49.1445	0.02886
3.7372	1	49.1465	0.02886
3.7399	1	49.1485	0.02886
3.7426	1	49.1506	0.02886
3.7454	1	49.1526	0.02886
3.7481	1	49.1546	0.02886
3.7509	1	49.1566	0.02886
3.7536	1	49.1586	0.02886
3.7563	1	49.1607	0.02885
3.7591	1	49.1627	0.02885
3.7618	1	49.1647	0.02885
3.7645	1	49.1667	0.02885
3.7673	1	49.1687	0.02885
3.77	1	49.1707	0.02885
3.7728	1	49.1727	0.02885
3.7755	1	49.1747	0.02885
3.7782	1	49.1767	0.02885
3.781	1	49.1787	0.02885
3.7837	1	49.1807	0.02885
3.7864	1	49.1826	0.02885
3.7892	1	49.1846	0.02884
3.7919	1	49.1866	0.02884
3.7947	1	49.1886	0.02884
3.7974	1	49.1906	0.02884
3.8001	1	49.1926	0.02884
3.8029	1	49.1945	0.02884
3.8056	1	49.1965	0.02884
3.8084	1	49.1985	0.02884
3.8111	1	49.2005	0.02884
3.8138	1	49.2024	0.02884
3.8166	1	49.2044	0.02884
3.8193	1	49.2064	0.02883
3.822	1	49.2083	0.02883
3.8248	1	49.2103	0.02883
3.8275	1	49.2123	0.02883
3.8303	1	49.2142	0.02883
3.833	1	49.2162	0.02883
3.8357	1	49.2181	0.02883
3.8385	1	49.2201	0.02883
3.8412	1	49.222	0.02883
3.8439	1	49.224	0.02883
3.8467	1	49.2259	0.02883
3.8494	1	49.2279	0.02883
3.8522	1	49.2298	0.02882
3.8549	1	49.2318	0.02882
3.8576	1	49.2337	0.02882
3.8604	1	49.2356	0.02882
3.8631	1	49.2376	0.02882
3.8658	1	49.2395	0.02882
3.8686	1	49.2414	0.02882
3.8713	1	49.2434	0.02882
3.8741	1	49.2453	0.02882
3.8768	1	49.2472	0.02882
3.8795	1	49.2492	0.02882
3.8823	1	49.2511	0.02881
3.885	1	49.253	0.02881
3.8877	1	49.2549	0.02881
3.8905	1	49.2568	0.02881
3.8932	1	49.2588	0.02881
3.896	1	49.2607	0.02881
3.8987	1	49.2626	0.02881
3.9014	1	49.2645	0.02881
3.9042	1	49.2664	0.02881
3.9069	1	49.2683	0.02881
3.9097	1	49.2702	0.02881
3.9124	1	49.2721	0.02881
3.9151	1	49.274	0.0288
3.9179	1	49.2759	0.0288
3.9206	1	49.2778	0.0288
3.9233	1	49.2797	0.0288
3.9261	1	49.2816	0.0288
3.9288	1	49.2835	0.0288
3.9316	1	49.2854	0.0288
3.9343	1	49.2873	0.0288
3.937	1	49.2892	0.0288
3.9398	1	49.2911	0.0288
3.9425	1	49.2929	0.0288
3.9452	1	49.2948	0.0288
3.948	1	49.2967	0.02879
3.9507	1	49.2986	0.02879
3.9535	1	49.3005	0.02879
3.9562	1	49.3023	0.02879
3.9589	1	49.3042	0.02879
3.9617	1	49.3061	0.02879
3.9644	1	49.308	0.02879
3.9671	1	49.3098	0.02879
3.9699	1	49.3117	0.02879
3.9726	1	49.3136	0.02879
3.9754	1	49.3154	0.02879
3.9781	1	49.3173	0.02878
3.9808	1	49.3191	0.02878
3.9836	1	49.321	0.02878
3.9863	1	49.3229	0.02878
3.989	1	49.3247	0.02878
3.9918	1	49.3266	0.02878
3.9945	1	49.3284	0.02878
3.9973	1	49.3303	0.02878
4	1	49.3321	0.02878
4.0027	1	49.334	0.02878
4.0055	1	49.3358	0.02878
4.0082	1	49.3377	0.02878
4.011	1	49.3395	0.02877
4.0137	1	49.3414	0.02877
4.0164	1	49.3432	0.02877
4.0192	1	49.345	0.02877
4.0219	1	49.3469	0.02877
4.0246	1	49.3487	0.02877
4.0274	1	49.3505	0.02877
4.0301	1	49.3524	0.02877
4.0329	1	49.3542	0.02877
4.0356	1	49.356	0.02877
4.0383	1	49.3579	0.02877
4.0411	1	49.3597	0.02877
4.0438	1	49.3615	0.02876
4.0465	1	49.3633	0.02876
4.0493	1	49.3652	0.02876
4.052	1	49.367	0.02876
4.0548	1	49.3688	0.02876
4.0575	1	49.3706	0.02876
4.0602	1	49.3724	0.02876
4.063	1	49.3742	0.02876
4.0657	1	49.3761	0.02876
4.0684	1	49.3779	0.02876
4.0712	1	49.3797	0.02876
4.0739	1	49.3815	0.02876
4.0767	1	49.3833	0.02875
4.0794	1	49.3851	0.02875
4.0821	1	49.3869	0.02875
4.0849	1	49.3887	0.02875
4.0876	1	49.3905	0.02875
4.0903	1	49.3923	0.02875
4.0931	1	49.3941	0.02875
4.0958	1	49.3959	0.02875
4.0986	1	49.3977	0.02875
4.1013	1	49.3995	0.02875
4.104	1	49.4013	0.02875
4.1068	1	49.4031	0.02875
4.1095	1	49.4048	0.02874
4.1123	1	49.4066	0.02874
4.115	1	49.4084	0.02874
4.1177	1	49.4102	0.02874
4.1205	1	49.412	0.02874
4.1232	1	49.4138	0.02874
4.1259	1	49.4155	0.02874
4.1287	1	49.4173	0.02874
4.1314	1	49.4191	0.02874
4.1342	1	49.4209	0.02874
4.1369	1	49.4227	0.02874
4.1396	1	49.4244	0.02874
4.1424	1	49.4262	0.02873
4.1451	1	49.428	0.02873
4.1478	1	49.4297	0.02873
4.1506	1	49.4315	0.02873
4.1533	1	49.4333	0.02873
4.1561	1	49.435	0.02873
4.1588	1	49.4368	0.02873
4.1615	1	49.4386	0.02873
4.1643	1	49.4403	0.02873
4.167	1	49.4421	0.02873
4.1697	1	49.4438	0.02873
4.1725	1	49.4456	0.02873
4.1752	1	49.4473	0.02873
4.178	1	49.4491	0.02872
4.1807	1	49.4508	0.02872
4.1834	1	49.4526	0.02872
4.1862	1	49.4543	0.02872
4.1889	1	49.4561	0.02872
4.1916	1	49.4578	0.02872
4.1944	1	49.4596	0.02872
4.1971	1	49.4613	0.02872
4.1999	1	49.4631	0.02872
4.2026	1	49.4648	0.02872
4.2053	1	49.4666	0.02872
4.2081	1	49.4683	0.02872
4.2108	1	49.47	0.02871
4.2136	1	49.4718	0.02871
4.2163	1	49.4735	0.02871
4.219	1	49.4752	0.02871
4.2218	1	49.477	0.02871
4.2245	1	49.4787	0.02871
4.2272	1	49.4804	0.02871
4.23	1	49.4821	0.02871
4.2327	1	49.4839	0.02871
4.2355	1	49.4856	0.02871
4.2382	1	49.4873	0.02871
4.2409	1	49.489	0.02871
4.2437	1	49.4908	0.0287
4.2464	1	49.4925	0.0287
4.2491	1	49.4942	0.0287
4.2519	1	49.4959	0.0287
4.2546	1	49.4976	0.0287
4.2574	1	49.4993	0.0287
4.2601	1	49.5011	0.0287
4.2628	1	49.5028	0.0287
4.2656	1	49.5045	0.0287
4.2683	1	49.5062	0.0287
4.271	1	49.5079	0.0287
4.2738	1	49.5096	0.0287
4.2765	1	49.5113	0.0287
4.2793	1	49.513	0.02869
4.282	1	49.5147	0.02869
4.2847	1	49.5164	0.02869
4.2875	1	49.5181	0.02869
4.2902	1	49.5198	0.02869
4.293	1	49.5215	0.02869
4.2957	1	49.5232	0.02869
4.2984	1	49.5249	0.02869
4.3012	1	49.5266	0.02869
4.3039	1	49.5283	0.02869
4.3066	1	49.53	0.02869
4.3094	1	49.5317	0.02869
4.3121	1	49.5334	0.02868
4.3149	1	49.5351	0.02868
4.3176	1	49.5367	0.02868
4.3203	1	49.5384	0.02868
4.3231	1	49.5401	0.02868
4.3258	1	49.5418	0.02868
4.3285	1	49.5435	0.02868
4.3313	1	49.5452	0.02868
4.334	1	49.5468	0.02868
4.3368	1	49.5485	0.02868
4.3395	1	49.5502	0.02868
4.3422	1	49.5519	0.02868
4.345	1	49.5535	0.02868
4.3477	1	49.5552	0.02867
4.3504	1	49.5569	0.02867
4.3532	1	49.5585	0.02867
4.3559	1	49.5602	0.02867
4.3587	1	49.5619	0.02867
4.3614	1	49.5636	0.02867
4.3641	1	49.5652	0.02867
4.3669	1	49.5669	0.02867
4.3696	1	49.5685	0.02867
4.3723	1	49.5702	0.02867
4.3751	1	49.5719	0.02867
4.3778	1	49.5735	0.02867
4.3806	1	49.5752	0.02867
4.3833	1	49.5768	0.02866
4.386	1	49.5785	0.02866
4.3888	1	49.5802	0.02866
4.3915	1	49.5818	0.02866
4.3943	1	49.5835	0.02866
4.397	1	49.5851	0.02866
4.3997	1	49.5868	0.02866
4.4025	1	49.5884	0.02866
4.4052	1	49.5901	0.02866
4.4079	1	49.5917	0.02866
4.4107	1	49.5933	0.02866
4.4134	1	49.595	0.02866
4.4162	1	49.5966	0.02866
4.4189	1	49.5983	0.02865
4.4216	1	49.5999	0.02865
4.4244	1	49.6015	0.02865
4.4271	1	49.6032	0.02865
4.4298	1	49.6048	0.02865
4.4326	1	49.6065	0.02865
4.4353	1	49.6081	0.02865
4.4381	1	49.6097	0.02865
4.4408	1	49.6114	0.02865
4.4435	1	49.613	0.02865
4.4463	1	49.6146	0.02865
4.449	1	49.6162	0.02865
4.4517	1	49.6179	0.02865
4.4545	1	49.6195	0.02864
4.4572	1	49.6211	0.02864
4.46	1	49.6227	0.02864
4.4627	1	49.6244	0.02864
4.4654	1	49.626	0.02864
4.4682	1	49.6276	0.02864
4.4709	1	49.6292	0.02864
4.4736	1	49.6308	0.02864
4.4764	1	49.6325	0.02864
4.4791	1	49.6341	0.02864
4.4819	1	49.6357	0.02864
4.4846	1	49.6373	0.02864
4.4873	1	49.6389	0.02864
4.4901	1	49.6405	0.02863
4.4928	1	49.6421	0.02863
4.4956	1	49.6437	0.02863
4.4983	1	49.6454	0.02863
4.501	1	49.647	0.02863
4.5038	1	49.6486	0.02863
4.5065	1	49.6502	0.02863
4.5092	1	49.6518	0.02863
4.512	1	49.6534	0.02863
4.5147	1	49.655	0.02863
4.5175	1	49.6566	0.02863
4.5202	1	49.6582	0.02863
4.5229	1	49.6598	0.02863
4.5257	1	49.6614	0.02862
4.5284	1	49.663	0.02862
4.5311	1	49.6646	0.02862
4.5339	1	49.6661	0.02862
4.5366	1	49.6677	0.02862
4.5394	1	49.6693	0.02862
4.5421	1	49.6709	0.02862
4.5448	1	49.6725	0.02862
4.5476	1	49.6741	0.02862
4.5503	1	49.6757	0.02862
4.553	1	49.6773	0.02862
4.5558	1	49.6788	0.02862
4.5585	1	49.6804	0.02862
4.5613	1	49.682	0.02861
4.564	1	49.6836	0.02861
4.5667	1	49.6852	0.02861
4.5695	1	49.6867	0.02861
4.5722	1	49.6883	0.02861
4.5749	1	49.6899	0.02861
4.5777	1	49.6915	0.02861
4.5804	1	49.6931	0.02861
4.5832	1	49.6946	0.02861
4.5859	1	49.6962	0.02861
4.5886	1	49.6978	0.02861
4.5914	1	49.6993	0.02861
4.5941	1	49.7009	0.02861
4.5969	1	49.7025	0.0286
4.5996	1	49.704	0.0286
4.6023	1	49.7056	0.0286
4.6051	1	49.7072	0.0286
4.6078	1	49.7087	0.0286
4.6105	1	49.7103	0.0286
4.6133	1	49.7119	0.0286
4.616	1	49.7134	0.0286
4.6188	1	49.715	0.0286
4.6215	1	49.7165	0.0286
4.6242	1	49.7181	0.0286
4.627	1	49.7196	0.0286
4.6297	1	49.7212	0.0286
4.6324	1	49.7228	0.02859
4.6352	1	49.7243	0.02859
4.6379	1	49.7259	0.02859
4.6407	1	49.7274	0.02859
4.6434	1	49.729	0.02859
4.6461	1	49.7305	0.02859
4.6489	1	49.7321	0.02859
4.6516	1	49.7336	0.02859
4.6543	1	49.7352	0.02859
4.6571	1	49.7367	0.02859
4.6598	1	49.7382	0.02859
4.6626	1	49.7398	0.02859
4.6653	1	49.7413	0.02859
4.668	1	49.7429	0.02859
4.6708	1	49.7444	0.02858
4.6735	1	49.7459	0.02858
4.6762	1	49.7475	0.02858
4.679	1	49.749	0.02858
4.6817	1	49.7506	0.02858
4.6845	1	49.7521	0.02858
4.6872	1	49.7536	0.02858
4.6899	1	49.7552	0.02858
4.6927	1	49.7567	0.02858
4.6954	1	49.7582	0.02858
4.6982	1	49.7597	0.02858
4.7009	1	49.7613	0.02858
4.7036	1	49.7628	0.02858
4.7064	1	49.7643	0.02857
4.7091	1	49.7659	0.02857
4.7118	1	49.7674	0.02857
4.7146	1	49.7689	0.02857
4.7173	1	49.7704	0.02857
4.7201	1	49.7719	0.02857
4.7228	1	49.7735	0.02857
4.7255	1	49.775	0.02857
4.7283	1	49.7765	0.02857
4.731	1	49.778	0.02857
4.7337	1	49.7795	0.02857
4.7365	1	49.7811	0.02857
4.7392	1	49.7826	0.02857
4.742	1	49.7841	0.02857
4.7447	1	49.7856	0.02856
4.7474	1	49.7871	0.02856
4.7502	1	49.7886	0.02856
4.7529	1	49.7901	0.02856
4.7556	1	49.7916	0.02856
4.7584	1	49.7932	0.02856
4.7611	1	49.7947	0.02856
4.7639	1	49.7962	0.02856
4.7666	1	49.7977	0.02856
4.7693	1	49.7992	0.02856
4.7721	1	49.8007	0.02856
4.7748	1	49.8022	0.02856
4.7775	1	49.8037	0.02856
4.7803	1	49.8052	0.02855
4.783	1	49.8067	0.02855
4.7858	1	49.8082	0.02855
4.7885	1	49.8097	0.02855
4.7912	1	49.8112	0.02855
4.794	1	49.8127	0.02855
4.7967	1	49.8142	0.02855
4.7995	1	49.8157	0.02855
4.8022	1	49.8172	0.02855
4.8049	1	49.8187	0.02855
4.8077	1	49.8201	0.02855
4.8104	1	49.8216	0.02855
4.8131	1	49.8231	0.02855
4.8159	1	49.8246	0.02855
4.8186	1	49.8261	0.02854
4.8214	1	49.8276	0.02854
4.8241	1	49.8291	0.02854
4.8268	1	49.8306	0.02854
4.8296	1	49.8321	0.02854
4.8323	1	49.8335	0.02854
4.835	1	49.835	0.02854
4.8378	1	49.8365	0.02854
4.8405	1	49.838	0.02854
4.8433	1	49.8395	0.02854
4.846	1	49.8409	0.02854
4.8487	1	49.8424	0.02854
4.8515	1	49.8439	0.02854
4.8542	1	49.8454	0.02854
4.8569	1	49.8469	0.02853
4.8597	1	49.8483	0.02853
4.8624	1	49.8498	0.02853
4.8652	1	49.8513	0.02853
4.8679	1	49.8528	0.02853
4.8706	1	49.8542	0.02853
4.8734	1	49.8557	0.02853
4.8761	1	49.8572	0.02853
4.8789	1	49.8586	0.02853
4.8816	1	49.8601	0.02853
4.8843	1	49.8616	0.02853
4.8871	1	49.863	0.02853
4.8898	1	49.8645	0.02853
4.8925	1	49.866	0.02853
4.8953	1	49.8674	0.02852
4.898	1	49.8689	0.02852
4.9008	1	49.8704	0.02852
4.9035	1	49.8718	0.02852
4.9062	1	49.8733	0.02852
4.909	1	49.8748	0.02852
4.9117	1	49.8762	0.02852
4.9144	1	49.8777	0.02852
4.9172	1	49.8791	0.02852
4.9199	1	49.8806	0.02852
4.9227	1	49.882	0.02852
4.9254	1	49.8835	0.02852
4.9281	1	49.885	0.02852
4.9309	1	49.8864	0.02852
4.9336	1	49.8879	0.02851
4.9363	1	49.8893	0.02851
4.9391	1	49.8908	0.02851
4.9418	1	49.8922	0.02851
4.9446	1	49.8937	0.02851
4.9473	1	49.8951	0.02851
4.95	1	49.8966	0.02851
4.9528	1	49.898	0.02851
4.9555	1	49.8995	0.02851
4.9582	1	49.9009	0.02851
4.961	1	49.9024	0.02851
4.9637	1	49.9038	0.02851
4.9665	1	49.9052	0.02851
4.9692	1	49.9067	0.02851
4.9719	1	49.9081	0.0285
4.9747	1	49.9096	0.0285
4.9774	1	49.911	0.0285
4.9802	1	49.9125	0.0285
4.9829	1	49.9139	0.0285
4.9856	1	49.9153	0.0285
4.9884	1	49.9168	0.0285
4.9911	1	49.9182	0.0285
4.9938	1	49.9196	0.0285
4.9966	1	49.9211	0.0285
4.9993	1	49.9225	0.0285
5.0021	1	49.924	0.0285
5.0048	1	49.9254	0.0285
5.0075	1	49.9268	0.0285
5.0103	1	49.9282	0.02849
5.013	1	49.9297	0.02849
5.0157	1	49.9311	0.02849
5.0185	1	49.9325	0.02849
5.0212	1	49.934	0.02849
5.024	1	49.9354	0.02849
5.0267	1	49.9368	0.02849
5.0294	1	49.9383	0.02849
5.0322	1	49.9397	0.02849
5.0349	1	49.9411	0.02849
5.0376	1	49.9425	0.02849
5.0404	1	49.944	0.02849
5.0431	1	49.9454	0.02849
5.0459	1	49.9468	0.02849
5.0486	1	49.9482	0.02848
5.0513	1	49.9496	0.02848
5.0541	1	49.9511	0.02848
5.0568	1	49.9525	0.02848
5.0595	1	49.9539	0.02848
5.0623	1	49.9553	0.02848
5.065	1	49.9567	0.02848
5.0678	1	49.9582	0.02848
5.0705	1	49.9596	0.02848
5.0732	1	49.961	0.02848
5.076	1	49.9624	0.02848
5.0787	1	49.9638	0.02848
5.0815	1	49.9652	0.02848
