name = who
year = 2007
yname = hdc
sex = male
distribution = LMS
citation = WHO
publication = WHO Multicentre Growth Reference Study Group (2007). WHO Child Growth Standards: Head circumference-for-age, arm circumference-for-age, triceps skinfold-for-age and subscapular skinfold-for-age: Methods and development. Geneva: World Health Organization; pp 217. (web site: http://www.who.int/childgrowth/publications/en/ )
[data]
x	L	M	S
3.9452	1	50.1777	0.0291
3.948	1	50.1794	0.0291
3.9507	1	50.1811	0.0291
3.9535	1	50.1828	0.0291
3.9562	1	50.1845	0.0291
3.9589	1	50.1862	0.0291
3.9617	1	50.1879	0.02911
3.9644	1	50.1896	0.02911
3.9671	1	50.1913	0.02911
3.9699	1	50.193	0.02911
3.9726	1	50.1947	0.02911
3.9754	1	50.1964	0.02911
3.9781	1	50.1981	0.02911
3.9808	1	50.1998	0.02911
3.9836	1	50.2015	0.02911
3.9863	1	50.2032	0.02912
3.989	1	50.2048	0.02912
3.9918	1	50.2065	0.02912
3.9945	1	50.2082	0.02912
3.9973	1	50.2099	0.02912
4	1	50.2115	0.02912
4.0027	1	50.2132	0.02912
4.0055	1	50.2149	0.02912
4.0082	1	50.2166	0.02912
4.011	1	50.2182	0.02912
4.0137	1	50.2199	0.02913
4.0164	1	50.2216	0.02913
4.0192	1	50.2232	0.02913
4.0219	1	50.2249	0.02913
4.0246	1	50.2265	0.02913
4.0274	1	50.2282	0.02913
4.0301	1	50.2299	0.02913
4.0329	1	50.2315	0.02913
4.0356	1	50.2332	0.02913
4.0383	1	50.2348	0.02913
4.0411	1	50.2365	0.02914
4.0438	1	50.2381	0.02914
4.0465	1	50.2398	0.02914
4.0493	1	50.2414	0.02914
4.052	1	50.2431	0.02914
4.0548	1	50.2447	0.02914
4.0575	1	50.2463	0.02914
4.0602	1	50.248	0.02914
4.063	1	50.2496	0.02914
4.0657	1	50.2512	0.02914
4.0684	1	50.2529	0.02914
4.0712	1	50.2545	0.02915
4.0739	1	50.256100000000004	0.02915
4.0767	1	50.2578	0.02915
4.0794	1	50.2594	0.02915
4.0821	1	50.261	0.02915
4.0849	1	50.2627	0.02915
4.0876	1	50.2643	0.02915
4.0903	1	50.2659	0.02915
4.0931	1	50.2675	0.02915
4.0958	1	50.2691	0.02915
4.0986	1	50.2707	0.02916
4.1013	1	50.2724	0.02916
4.104	1	50.274	0.02916
4.1068	1	50.2756	0.02916
4.1095	1	50.2772	0.02916
4.1123	1	50.2788	0.02916
4.115	1	50.2804	0.02916
4.1177	1	50.282	0.02916
4.1205	1	50.2836	0.02916
4.1232	1	50.2852	0.02916
4.1259	1	50.2868	0.02917
4.1287	1	50.2884	0.02917
4.1314	1	50.29	0.02917
4.1342	1	50.2916	0.02917
4.1369	1	50.2932	0.02917
4.1396	1	50.2948	0.02917
4.1424	1	50.2964	0.02917
4.1451	1	50.298	0.02917
4.1478	1	50.2996	0.02917
4.1506	1	50.3012	0.02917
4.1533	1	50.3028	0.02918
4.1561	1	50.3043	0.02918
4.1588	1	50.3059	0.02918
4.1615	1	50.3075	0.02918
4.1643	1	50.3091	0.02918
4.167	1	50.3107	0.02918
4.1697	1	50.3122	0.02918
4.1725	1	50.3138	0.02918
4.1752	1	50.3154	0.02918
4.178	1	50.317	0.02918
4.1807	1	50.3185	0.02919
4.1834	1	50.3201	0.02919
4.1862	1	50.3217	0.02919
4.1889	1	50.3232	0.02919
4.1916	1	50.3248	0.02919
4.1944	1	50.3264	0.02919
4.1971	1	50.3279	0.02919
4.1999	1	50.3295	0.02919
4.2026	1	50.3311	0.02919
4.2053	1	50.3326	0.02919
4.2081	1	50.3342	0.02919
4.2108	1	50.3357	0.0292
4.2136	1	50.3373	0.0292
4.2163	1	50.3388	0.0292
4.219	1	50.3404	0.0292
4.2218	1	50.3419	0.0292
4.2245	1	50.3435	0.0292
4.2272	1	50.345	0.0292
4.23	1	50.3466	0.0292
4.2327	1	50.3481	0.0292
4.2355	1	50.3497	0.0292
4.2382	1	50.3512	0.02921
4.2409	1	50.3527	0.02921
4.2437	1	50.3543	0.02921
4.2464	1	50.3558	0.02921
4.2491	1	50.3573	0.02921
4.2519	1	50.3589	0.02921
4.2546	1	50.3604	0.02921
4.2574	1	50.3619	0.02921
4.2601	1	50.3635	0.02921
4.2628	1	50.365	0.02921
4.2656	1	50.3665	0.02921
4.2683	1	50.3681	0.02922
4.271	1	50.3696	0.02922
4.2738	1	50.3711	0.02922
4.2765	1	50.3726	0.02922
4.2793	1	50.3741	0.02922
4.282	1	50.3757	0.02922
4.2847	1	50.3772	0.02922
4.2875	1	50.3787	0.02922
4.2902	1	50.3802	0.02922
4.293	1	50.3817	0.02922
4.2957	1	50.3832	0.02923
4.2984	1	50.3848	0.02923
4.3012	1	50.3863	0.02923
4.3039	1	50.3878	0.02923
4.3066	1	50.3893	0.02923
4.3094	1	50.3908	0.02923
4.3121	1	50.3923	0.02923
4.3149	1	50.3938	0.02923
4.3176	1	50.3953	0.02923
4.3203	1	50.3968	0.02923
4.3231	1	50.3983	0.02923
4.3258	1	50.3998	0.02924
4.3285	1	50.4013	0.02924
4.3313	1	50.4028	0.02924
4.334	1	50.4043	0.02924
4.3368	1	50.4058	0.02924
4.3395	1	50.4073	0.02924
4.3422	1	50.4088	0.02924
4.345	1	50.4102	0.02924
4.3477	1	50.4117	0.02924
4.3504	1	50.4132	0.02924
4.3532	1	50.4147	0.02925
4.3559	1	50.4162	0.02925
4.3587	1	50.4177	0.02925
4.3614	1	50.4192	0.02925
4.3641	1	50.4206	0.02925
4.3669	1	50.4221	0.02925
4.3696	1	50.4236	0.02925
4.3723	1	50.4251	0.02925
4.3751	1	50.4265	0.02925
4.3778	1	50.428	0.02925
4.3806	1	50.4295	0.02925
4.3833	1	50.431	0.02926
4.386	1	50.4324	0.02926
4.3888	1	50.4339	0.02926
4.3915	1	50.4354	0.02926
4.3943	1	50.4368	0.02926
4.397	1	50.4383	0.02926
4.3997	1	50.4398	0.02926
4.4025	1	50.4412	0.02926
4.4052	1	50.4427	0.02926
4.4079	1	50.4442	0.02926
4.4107	1	50.4456	0.02926
4.4134	1	50.4471	0.02927
4.4162	1	50.4485	0.02927
4.4189	1	50.45	0.02927
4.4216	1	50.4514	0.02927
4.4244	1	50.4529	0.02927
4.4271	1	50.4543	0.02927
4.4298	1	50.4558	0.02927
4.4326	1	50.4573	0.02927
4.4353	1	50.4587	0.02927
4.4381	1	50.4601	0.02927
4.4408	1	50.4616	0.02927
4.4435	1	50.463	0.02928
4.4463	1	50.4645	0.02928
4.449	1	50.4659	0.02928
4.4517	1	50.4674	0.02928
4.4545	1	50.4688	0.02928
4.4572	1	50.4702	0.02928
4.46	1	50.4717	0.02928
4.4627	1	50.4731	0.02928
4.4654	1	50.4746	0.02928
4.4682	1	50.476	0.02928
4.4709	1	50.4774	0.02929
4.4736	1	50.4789	0.02929
4.4764	1	50.4803	0.02929
4.4791	1	50.4817	0.02929
4.4819	1	50.4832	0.02929
4.4846	1	50.4846	0.02929
4.4873	1	50.486	0.02929
4.4901	1	50.4874	0.02929
4.4928	1	50.4889	0.02929
4.4956	1	50.4903	0.02929
4.4983	1	50.4917	0.02929
4.501	1	50.4931	0.0293
4.5038	1	50.4945	0.0293
4.5065	1	50.496	0.0293
4.5092	1	50.4974	0.0293
4.512	1	50.4988	0.0293
4.5147	1	50.5002	0.0293
4.5175	1	50.5016	0.0293
4.5202	1	50.503	0.0293
4.5229	1	50.5045	0.0293
4.5257	1	50.5059	0.0293
4.5284	1	50.5073	0.0293
4.5311	1	50.5087	0.02931
4.5339	1	50.5101	0.02931
4.5366	1	50.5115	0.02931
4.5394	1	50.5129	0.02931
4.5421	1	50.5143	0.02931
4.5448	1	50.5157	0.02931
4.5476	1	50.5171	0.02931
4.5503	1	50.5185	0.02931
4.553	1	50.5199	0.02931
4.5558	1	50.5213	0.02931
4.5585	1	50.5227	0.02931
4.5613	1	50.5241	0.02932
4.564	1	50.5255	0.02932
4.5667	1	50.5269	0.02932
4.5695	1	50.5283	0.02932
4.5722	1	50.5297	0.02932
4.5749	1	50.5311	0.02932
4.5777	1	50.5325	0.02932
4.5804	1	50.5339	0.02932
4.5832	1	50.5353	0.02932
4.5859	1	50.5367	0.02932
4.5886	1	50.5381	0.02932
4.5914	1	50.5395	0.02933
4.5941	1	50.5408	0.02933
4.5969	1	50.5422	0.02933
4.5996	1	50.5436	0.02933
4.6023	1	50.545	0.02933
4.6051	1	50.5464	0.02933
4.6078	1	50.5478	0.02933
4.6105	1	50.5491	0.02933
4.6133	1	50.5505	0.02933
4.616	1	50.5519	0.02933
4.6188	1	50.5533	0.02933
4.6215	1	50.5547	0.02933
4.6242	1	50.556	0.02934
4.627	1	50.5574	0.02934
4.6297	1	50.5588	0.02934
4.6324	1	50.5602	0.02934
4.6352	1	50.5615	0.02934
4.6379	1	50.5629	0.02934
4.6407	1	50.5643	0.02934
4.6434	1	50.5656	0.02934
4.6461	1	50.567	0.02934
4.6489	1	50.5684	0.02934
4.6516	1	50.5697	0.02934
4.6543	1	50.5711	0.02935
4.6571	1	50.5725	0.02935
4.6598	1	50.5738	0.02935
4.6626	1	50.5752	0.02935
4.6653	1	50.5766	0.02935
4.668	1	50.5779	0.02935
4.6708	1	50.5793	0.02935
4.6735	1	50.5807	0.02935
4.6762	1	50.582	0.02935
4.679	1	50.5834	0.02935
4.6817	1	50.5847	0.02935
4.6845	1	50.5861	0.02936
4.6872	1	50.5874	0.02936
4.6899	1	50.5888	0.02936
4.6927	1	50.5901	0.02936
4.6954	1	50.5915	0.02936
4.6982	1	50.5929	0.02936
4.7009	1	50.5942	0.02936
4.7036	1	50.5956	0.02936
4.7064	1	50.5969	0.02936
4.7091	1	50.5983	0.02936
4.7118	1	50.5996	0.02936
4.7146	1	50.601	0.02937
4.7173	1	50.6023	0.02937
4.7201	1	50.6036	0.02937
4.7228	1	50.605	0.02937
4.7255	1	50.6063	0.02937
4.7283	1	50.6077	0.02937
4.731	1	50.609	0.02937
4.7337	1	50.6104	0.02937
4.7365	1	50.6117	0.02937
4.7392	1	50.613	0.02937
4.742	1	50.6144	0.02937
4.7447	1	50.6157	0.02937
4.7474	1	50.6171	0.02938
4.7502	1	50.6184	0.02938
4.7529	1	50.6197	0.02938
4.7556	1	50.6211	0.02938
4.7584	1	50.6224	0.02938
4.7611	1	50.6237	0.02938
4.7639	1	50.6251	0.02938
4.7666	1	50.6264	0.02938
4.7693	1	50.6277	0.02938
4.7721	1	50.6291	0.02938
4.7748	1	50.6304	0.02938
4.7775	1	50.6317	0.02939
4.7803	1	50.6331	0.02939
4.783	1	50.6344	0.02939
4.7858	1	50.6357	0.02939
4.7885	1	50.637	0.02939
4.7912	1	50.6384	0.02939
4.794	1	50.6397	0.02939
4.7967	1	50.641	0.02939
4.7995	1	50.6423	0.02939
4.8022	1	50.6437	0.02939
4.8049	1	50.645	0.02939
4.8077	1	50.6463	0.0294
4.8104	1	50.6476	0.0294
4.8131	1	50.649	0.0294
4.8159	1	50.6503	0.0294
4.8186	1	50.6516	0.0294
4.8214	1	50.6529	0.0294
4.8241	1	50.6542	0.0294
4.8268	1	50.6555	0.0294
4.8296	1	50.6569	0.0294
4.8323	1	50.6582	0.0294
4.835	1	50.6595	0.0294
4.8378	1	50.6608	0.0294
4.8405	1	50.6621	0.02941
4.8433	1	50.6634	0.02941
4.846	1	50.6647	0.02941
4.8487	1	50.6661	0.02941
4.8515	1	50.6674	0.02941
4.8542	1	50.6687	0.02941
4.8569	1	50.67	0.02941
4.8597	1	50.6713	0.02941
4.8624	1	50.6726	0.02941
4.8652	1	50.6739	0.02941
4.8679	1	50.6752	0.02941
4.8706	1	50.6765	0.02941
4.8734	1	50.6778	0.02942
4.8761	1	50.6791	0.02942
4.8789	1	50.6804	0.02942
4.8816	1	50.6817	0.02942
4.8843	1	50.683	0.02942
4.8871	1	50.6843	0.02942
4.8898	1	50.6856	0.02942
4.8925	1	50.6869	0.02942
4.8953	1	50.6882	0.02942
4.898	1	50.6895	0.02942
4.9008	1	50.6908	0.02942
4.9035	1	50.6921	0.02943
4.9062	1	50.6934	0.02943
4.909	1	50.6947	0.02943
4.9117	1	50.696	0.02943
4.9144	1	50.6973	0.02943
4.9172	1	50.6986	0.02943
4.9199	1	50.6999	0.02943
4.9227	1	50.7012	0.02943
4.9254	1	50.7025	0.02943
4.9281	1	50.7038	0.02943
4.9309	1	50.7051	0.02943
4.9336	1	50.7064	0.02943
4.9363	1	50.7077	0.02944
4.9391	1	50.709	0.02944
4.9418	1	50.7102	0.02944
4.9446	1	50.7115	0.02944
4.9473	1	50.7128	0.02944
4.95	1	50.7141	0.02944
4.9528	1	50.7154	0.02944
4.9555	1	50.7167	0.02944
4.9582	1	50.718	0.02944
4.961	1	50.7193	0.02944
4.9637	1	50.7205	0.02944
4.9665	1	50.7218	0.02944
4.9692	1	50.7231	0.02945
4.9719	1	50.7244	0.02945
4.9747	1	50.7257	0.02945
4.9774	1	50.7269	0.02945
4.9802	1	50.7282	0.02945
4.9829	1	50.7295	0.02945
4.9856	1	50.7308	0.02945
4.9884	1	50.7321	0.02945
4.9911	1	50.7333	0.02945
4.9938	1	50.7346	0.02945
4.9966	1	50.7359	0.02945
4.9993	1	50.7372	0.02945
5.0021	1	50.7384	0.02946
5.0048	1	50.7397	0.02946
5.0075	1	50.741	0.02946
5.0103	1	50.7423	0.02946
5.013	1	50.7435	0.02946
5.0157	1	50.7448	0.02946
5.0185	1	50.7461	0.02946
5.0212	1	50.7474	0.02946
5.024	1	50.7486	0.02946
5.0267	1	50.7499	0.02946
5.0294	1	50.7512	0.02946
5.0322	1	50.7524	0.02947
5.0349	1	50.7537	0.02947
5.0376	1	50.755	0.02947
5.0404	1	50.7562	0.02947
5.0431	1	50.7575	0.02947
5.0459	1	50.7588	0.02947
5.0486	1	50.76	0.02947
5.0513	1	50.7613	0.02947
5.0541	1	50.7626	0.02947
5.0568	1	50.7638	0.02947
5.0595	1	50.7651	0.02947
5.0623	1	50.7664	0.02947
5.065	1	50.7676	0.02948
5.0678	1	50.7689	0.02948
5.0705	1	50.7701	0.02948
5.0732	1	50.7714	0.02948
5.076	1	50.7727	0.02948
5.0787	1	50.7739	0.02948
5.0815	1	50.7752	0.02948
